id,edad,precio,cantidad,categoria,genero,descuento,satisfaccion,comprado,fecha_compra,metodo_pago,ubicacion_tienda,tiempo_entrega,cliente_recurrente,valoracion_producto
276,40.0,317.5,3.0,Juguetes,No binario,8.7,0.1,True,2023-07-26,Contra reembolso,Zaragoza,15.0,False,3.9
615,34.0,5.07,10.0,Hogar,Prefiero no decir,3.3,7.4,False,2023-08-10,Criptomoneda,Sevilla,30.0,True,2.1
1158,65.0,334.9,4.0,Mascotas,Prefiero no decir,22.7,1.1,True,2022-05-29,PayPal,Sevilla,12.0,True,
274,49.0,224.47,9.0,Deportes,No binario,8.7,5.6,True,2024-03-24,Efectivo,Málaga,28.0,False,4.7
1056,79.0,353.75,2.0,Mascotas,,25.6,5.6,True,2022-07-08,Tarjeta de débito,Madrid,8.0,False,2.6
126,45.0,80.29,4.0,Mascotas,Prefiero no decir,,8.7,True,2022-07-01,Tarjeta de débito,Palma,27.0,True,1.1
166,72.0,123.74,4.0,Electrónica,Prefiero no decir,14.5,0.2,False,,Tarjeta de crédito,,21.0,True,4.7
610,46.0,71.25,5.0,Juguetes,Masculino,13.4,2.7,,2022-06-14,Transferencia,Murcia,15.0,False,4.4
289,42.0,318.88,10.0,Jardín,No binario,3.1,7.3,True,2022-01-18,Transferencia,Barcelona,22.0,False,2.3
306,68.0,8.79,9.0,Deportes,No binario,25.0,7.8,False,,PayPal,Murcia,27.0,True,2.2
333,36.0,305.91,4.0,Libros,Masculino,39.4,0.7,True,2023-10-12,Transferencia,Las Palmas,24.0,True,4.7
576,21.0,151.17,7.0,Jardín,Femenino,4.7,8.9,True,2023-06-11,Contra reembolso,Las Palmas,18.0,True,3.4
983,18.0,394.17,2.0,Belleza,Femenino,31.5,3.3,True,2022-09-13,Tarjeta de débito,Zaragoza,26.0,True,4.8
507,53.0,290.75,2.0,Mascotas,Femenino,32.3,,,2023-08-03,Criptomoneda,Valencia,7.0,False,4.5
653,73.0,392.0,6.0,Alimentos,Masculino,,,True,2022-06-21,Tarjeta de débito,Zaragoza,25.0,False,2.7
373,18.0,151.05,8.0,Hogar,Prefiero no decir,4.6,8.3,True,2023-11-19,Tarjeta de débito,Madrid,26.0,False,
288,67.0,255.6,2.0,Libros,No binario,44.4,1.9,False,2022-11-20,Tarjeta de crédito,Murcia,13.0,False,1.3
214,35.0,25.8,7.0,Deportes,Masculino,11.9,3.4,True,2023-01-31,Efectivo,Zaragoza,14.0,False,2.0
23,32.0,453.69,51.0,Libros,Prefiero no decir,24.3,2.8,True,2023-07-10,,Murcia,13.0,,3.4
918,66.0,116.93,1.0,Belleza,Prefiero no decir,34.4,5.6,True,2023-03-30,Efectivo,Las Palmas,30.0,False,2.1
963,52.0,358.59,7.0,Deportes,Femenino,14.4,5.3,False,2023-05-03,Contra reembolso,Málaga,,True,1.7
451,22.0,279.09,9.0,Alimentos,No binario,15.8,2.7,,2023-07-06,Tarjeta de débito,Bilbao,105.0,False,1.3
955,74.0,380.71,5.0,Libros,Femenino,42.6,6.1,True,2023-02-13,Tarjeta de crédito,Murcia,26.0,False,2.6
657,43.0,478.62,4.0,Ropa,No binario,16.3,3.9,True,2023-04-10,PayPal,Madrid,20.0,True,3.5
534,81.0,182.56,8.0,Deportes,,37.4,6.0,True,2022-02-10,Contra reembolso,Bilbao,,True,4.2
347,65.0,230.84,7.0,Mascotas,No binario,40.5,6.5,True,2022-01-06,Criptomoneda,Madrid,17.0,True,1.4
705,39.0,481.93,,Electrónica,Prefiero no decir,33.1,6.3,True,2022-08-23,Efectivo,Valencia,11.0,False,
6,20.0,330.19,1.0,Alimentos,Masculino,45.6,4.1,True,2024-01-25,Tarjeta de crédito,Las Palmas,2.0,False,4.1
493,80.0,472.3,2.0,Jardín,No binario,3.0,7.3,True,2023-05-30,Criptomoneda,Valencia,4.0,False,3.4
989,29.0,353.33,3.0,Hogar,Femenino,10.0,1.5,True,2022-05-03,PayPal,Valencia,6.0,True,4.6
1182,,133.82,5.0,Hogar,Prefiero no decir,27.8,,True,2022-10-05,PayPal,Zaragoza,30.0,True,4.7
950,49.0,26.0,6.0,Juguetes,Prefiero no decir,3.0,2.1,,2023-12-19,Tarjeta de débito,Murcia,12.0,False,4.4
1028,34.0,205.24,6.0,Alimentos,Prefiero no decir,38.1,9.5,False,2022-06-28,Criptomoneda,,6.0,True,2.0
110,21.0,201.01,,Mascotas,Prefiero no decir,35.1,4.7,False,2023-10-11,PayPal,Barcelona,10.0,,4.2
441,70.0,,2.0,Hogar,Femenino,28.1,5.5,True,2023-05-14,,Zaragoza,19.0,False,2.9
1102,65.0,,4.0,Belleza,Masculino,17.7,1.3,True,2022-11-04,Efectivo,Zaragoza,8.0,True,3.6
1112,62.0,375.45,7.0,Ropa,Masculino,40.2,3.3,True,2022-08-09,,Palma,28.0,False,3.0
1198,20.0,180.13,10.0,Juguetes,Prefiero no decir,11.1,,True,2022-09-15,Criptomoneda,Las Palmas,30.0,True,2.2
174,20.0,421.52,,Deportes,Prefiero no decir,23.7,3.2,False,2023-06-02,Efectivo,Bilbao,14.0,False,4.2
118,76.0,453.54,,Libros,Prefiero no decir,40.9,8.1,True,2024-01-27,Tarjeta de débito,Bilbao,18.0,True,2.6
689,84.0,60.2,,Hogar,Prefiero no decir,9.5,9.8,True,2022-05-14,Tarjeta de débito,Bilbao,,False,1.8
760,,319.8,2.0,Jardín,Femenino,22.8,2.1,True,2023-01-10,Efectivo,Sevilla,19.0,True,2.3
1012,59.0,0.8,1.0,Ropa,Femenino,42.1,8.5,False,2022-08-16,Transferencia,Zaragoza,14.0,True,2.0
222,50.0,403.43,4.0,Belleza,Masculino,40.9,3.5,True,2024-02-28,PayPal,Valencia,19.0,False,4.8
337,,411.49,2.0,Belleza,,12.2,5.2,False,2024-03-25,Contra reembolso,Bilbao,26.0,,3.7
796,40.0,124.78,9.0,Ropa,No binario,43.7,7.5,False,2023-06-05,Efectivo,Zaragoza,7.0,False,2.5
954,82.0,1264.75,6.0,Juguetes,Masculino,14.5,0.6,True,2022-04-06,Efectivo,Murcia,20.0,,3.0
755,57.0,313.09,48.0,Belleza,Prefiero no decir,40.9,1.3,False,2022-09-17,Tarjeta de crédito,Valencia,10.0,True,4.3
381,67.0,327.88,8.0,Libros,No binario,,9.8,,2023-07-17,PayPal,Murcia,,False,3.7
112,32.0,268.85,2.0,Juguetes,Masculino,2.5,1.4,True,2023-12-28,PayPal,Sevilla,29.0,False,3.3
1045,53.0,2.49,5.0,Mascotas,Femenino,43.3,9.9,True,2023-09-20,Efectivo,Málaga,12.0,True,4.9
203,36.0,337.01,6.0,Mascotas,Masculino,4.1,9.9,False,2022-09-04,Efectivo,Barcelona,12.0,False,3.7
882,32.0,473.5,8.0,Alimentos,No binario,45.8,10.0,False,2022-10-19,Tarjeta de débito,Las Palmas,30.0,False,2.0
609,22.0,145.72,3.0,Belleza,Femenino,5.6,5.0,False,2023-08-30,Tarjeta de crédito,Valencia,3.0,True,4.8
301,31.0,307.34,6.0,Alimentos,No binario,44.1,3.6,,2023-08-23,Contra reembolso,Las Palmas,27.0,,1.1
731,22.0,449.79,9.0,Juguetes,No binario,40.9,2.5,True,2022-07-13,Tarjeta de crédito,Las Palmas,19.0,False,2.3
100,18.0,193.31,1.0,Hogar,Masculino,9.1,9.6,True,2022-02-25,,Las Palmas,50.0,False,3.9
355,43.0,471.15,5.0,Ropa,Masculino,24.7,2.2,True,2022-08-04,Tarjeta de débito,Málaga,7.0,True,2.2
648,66.0,381.71,2.0,Alimentos,Prefiero no decir,33.8,5.7,False,2022-07-06,Tarjeta de crédito,Málaga,29.0,True,3.7
943,46.0,43.84,3.0,Ropa,Femenino,29.9,7.2,True,2024-03-30,Tarjeta de crédito,Bilbao,16.0,True,3.1
1148,66.0,,7.0,Hogar,No binario,35.0,3.4,True,2023-05-15,Tarjeta de crédito,Zaragoza,12.0,False,3.3
761,32.0,197.14,9.0,,Prefiero no decir,30.5,9.1,True,2023-09-19,Contra reembolso,Las Palmas,5.0,False,3.6
362,33.0,457.08,10.0,Belleza,Masculino,21.0,0.1,True,2023-10-24,Criptomoneda,Sevilla,1.0,True,4.6
1116,114.0,220.03,9.0,Mascotas,Prefiero no decir,17.4,7.0,True,2023-10-07,Criptomoneda,Barcelona,18.0,False,3.7
384,50.0,217.82,9.0,Jardín,Prefiero no decir,44.1,10.0,True,2023-11-19,Tarjeta de crédito,Las Palmas,28.0,False,4.5
743,28.0,33.63,2.0,Hogar,Masculino,10.0,0.7,False,,PayPal,Valencia,19.0,True,3.9
131,79.0,,1.0,Alimentos,,38.1,4.4,False,2024-01-23,Criptomoneda,Sevilla,1.0,True,2.1
209,50.0,275.59,7.0,Electrónica,Prefiero no decir,24.9,8.2,False,2023-11-30,Contra reembolso,Valencia,,False,4.6
690,35.0,260.35,7.0,Belleza,,40.9,5.3,True,2023-09-10,Tarjeta de crédito,Murcia,4.0,False,2.8
1043,106.0,376.72,1.0,Hogar,Femenino,4.9,5.9,True,,Criptomoneda,Madrid,21.0,False,1.7
366,40.0,64.68,10.0,,Femenino,11.1,4.5,True,2022-07-08,Tarjeta de crédito,Málaga,12.0,,1.7
231,50.0,,10.0,Deportes,Femenino,,,True,2023-10-30,,Sevilla,24.0,True,2.7
504,78.0,196.34,,Ropa,Prefiero no decir,5.3,7.3,False,2023-04-02,Criptomoneda,Bilbao,24.0,False,3.7
476,48.0,104.65,3.0,Libros,Masculino,0.5,5.0,True,2023-11-01,Tarjeta de débito,Las Palmas,21.0,True,2.2
792,,422.61,2.0,Libros,Femenino,19.7,9.8,,2023-12-18,Criptomoneda,Murcia,22.0,False,3.6
651,43.0,152.54,5.0,Hogar,No binario,36.8,4.2,False,2023-06-08,PayPal,Las Palmas,11.0,False,3.9
853,64.0,459.62,2.0,Hogar,Femenino,42.9,1.0,True,2023-06-13,,Sevilla,17.0,False,3.9
774,81.0,226.6,9.0,Libros,Femenino,,1.2,True,2023-07-27,Contra reembolso,Barcelona,19.0,True,3.3
1001,26.0,2079.79,2.0,Libros,Prefiero no decir,9.0,7.3,False,2023-09-28,Criptomoneda,,9.0,False,3.5
581,56.0,205.53,2.0,Deportes,No binario,36.1,1.1,True,2022-07-11,Tarjeta de crédito,Barcelona,17.0,False,2.8
573,18.0,29.86,10.0,Alimentos,No binario,14.4,6.9,False,2022-06-19,Tarjeta de débito,Barcelona,20.0,True,4.1
1109,48.0,9.12,6.0,Hogar,Femenino,23.6,9.9,True,2023-12-09,PayPal,Valencia,21.0,True,2.9
617,23.0,28.19,9.0,,,11.9,8.8,True,2022-02-27,Transferencia,Barcelona,8.0,True,3.4
441,70.0,,2.0,Hogar,Femenino,28.1,5.5,True,2023-05-14,,Zaragoza,19.0,False,2.9
83,50.0,106.42,3.0,Juguetes,,6.7,2.9,False,2022-09-01,Criptomoneda,Zaragoza,7.0,False,
607,47.0,139.35,9.0,Belleza,Masculino,20.3,5.6,True,2022-05-11,Tarjeta de débito,Las Palmas,22.0,True,4.2
183,50.0,91.57,3.0,Ropa,Masculino,2.8,9.2,False,2022-08-07,Contra reembolso,Zaragoza,15.0,False,
389,84.0,219.04,5.0,Libros,Masculino,45.2,,True,2024-01-14,Tarjeta de crédito,Palma,13.0,False,2.7
554,66.0,308.73,3.0,Libros,Prefiero no decir,9.0,5.8,True,2023-11-01,,Madrid,9.0,False,2.1
199,29.0,395.28,8.0,Hogar,Prefiero no decir,,0.7,True,2022-04-28,PayPal,Valencia,13.0,True,4.8
305,80.0,7.73,5.0,Hogar,Prefiero no decir,25.4,5.0,False,2023-01-02,Contra reembolso,Zaragoza,30.0,False,3.6
619,83.0,354.95,7.0,Hogar,Femenino,22.2,1.3,True,2022-09-22,Tarjeta de débito,Bilbao,25.0,False,3.6
924,49.0,483.59,3.0,Mascotas,Masculino,4.9,7.4,True,2024-02-15,Contra reembolso,Madrid,22.0,False,1.4
546,83.0,417.9,3.0,Alimentos,Femenino,6.9,0.9,True,2023-07-12,Tarjeta de crédito,Palma,11.0,False,3.5
79,,86.53,5.0,Electrónica,Masculino,6.1,5.8,True,2024-01-31,Efectivo,,26.0,False,4.9
1047,,218.85,8.0,Electrónica,No binario,42.5,9.8,True,2022-07-11,Tarjeta de crédito,Valencia,27.0,True,1.2
1151,31.0,188.7,4.0,Hogar,Prefiero no decir,,9.8,False,2023-04-03,Contra reembolso,,4.0,True,1.2
18,39.0,389.47,1.0,,No binario,4.1,0.4,False,2022-05-16,Tarjeta de crédito,Las Palmas,29.0,False,2.9
466,22.0,73.9,5.0,Mascotas,No binario,,7.7,False,2023-02-19,PayPal,Barcelona,6.0,True,2.3
885,70.0,3.02,,Mascotas,Femenino,29.9,5.9,False,2023-07-27,,Valencia,64.0,False,2.8
319,77.0,61.35,2.0,BWlleza,Prefiero no decir,31.9,7.4,True,2024-04-21,PayPal,Las Palmas,8.0,True,1.8
251,81.0,398.32,6.0,Libros,No binario,36.4,6.6,True,2022-04-17,Efectivo,Zaragoza,12.0,True,1.8
681,34.0,324.19,2.0,Hogar,No binario,27.7,9.6,True,2024-03-13,PayPal,Sevilla,27.0,True,4.8
930,33.0,154.95,,Electrónica,Masculino,40.9,0.6,True,2023-08-24,PayPal,Málaga,14.0,True,2.0
350,78.0,212.38,7.0,Mascotas,No binario,8.8,5.3,False,2023-02-08,Tarjeta de crédito,Las Palmas,14.0,True,2.9
666,19.0,211.17,7.0,Deportes,No binario,27.9,1.3,False,2022-01-17,Criptomoneda,Valencia,19.0,True,3.4
1054,53.0,204.78,10.0,Jardín,Prefiero no decir,43.1,5.2,True,2022-12-18,Efectivo,Sevilla,,True,4.1
571,54.0,398.29,22.0,Alimentos,No binario,31.1,1.2,True,2022-05-23,PayPal,Sevilla,5.0,True,3.5
996,61.0,483.68,6.0,Mascotas,Prefiero no decir,36.6,7.2,True,2024-02-22,PayPal,Sevilla,24.0,False,2.2
987,19.0,420.3,,Libros,Masculino,40.7,4.0,True,2024-03-08,Criptomoneda,Zaragoza,12.0,True,4.1
878,80.0,380.59,6.0,Juguetes,Masculino,8.7,7.8,False,2023-12-22,Transferencia,Sevilla,28.0,True,3.0
776,77.0,473.62,4.0,Alimentos,Femenino,21.9,2.5,False,,Transferencia,Bilbao,22.0,False,1.0
212,55.0,59.81,9.0,Libros,Femenino,3.8,9.5,True,2024-03-26,Contra reembolso,Murcia,12.0,False,3.8
111,40.0,457.97,6.0,Jardín,Femenino,0.7,1.8,True,2023-12-23,Criptomoneda,Murcia,18.0,True,4.9
982,19.0,84.34,8.0,Hogar,Prefiero no decir,49.6,6.4,True,2022-07-27,Criptomoneda,Málaga,1.0,True,1.5
911,43.0,68.29,8.0,Deportes,Masculino,47.1,8.4,True,2022-09-21,Transferencia,Málaga,25.0,False,1.3
945,20.0,356.11,10.0,Electrónica,No binario,40.0,2.5,True,2023-02-27,Contra reembolso,Barcelona,5.0,False,
430,66.0,197.05,7.0,,,25.2,6.8,False,2023-01-04,Tarjeta de débito,Bilbao,27.0,False,4.9
1122,30.0,124.8,9.0,Jardín,No binario,35.3,6.9,True,2023-01-05,PayPal,Zaragoza,5.0,False,3.6
481,36.0,117.74,5.0,Alimentos,No binario,47.8,5.4,True,2022-08-17,Efectivo,Zaragoza,21.0,False,4.8
538,50.0,,3.0,Electrónica,Prefiero no decir,6.3,4.7,False,2023-12-22,Transferencia,Barcelona,21.0,False,2.7
194,33.0,155.45,6.0,Juguetes,No binario,38.7,9.0,True,2023-07-29,Contra reembolso,Las Palmas,7.0,True,3.5
946,49.0,87.82,2.0,Deportes,Masculino,46.6,3.4,True,2022-12-28,Tarjeta de crédito,Madrid,9.0,True,1.1
252,66.0,22.85,4.0,Mascotas,No binario,5.8,2.4,True,2022-07-30,Tarjeta de crédito,Las Palmas,6.0,False,2.2
633,67.0,219.74,9.0,Mascotas,Femenino,17.4,0.2,True,2022-08-10,PayPal,Bilbao,1.0,True,1.6
226,37.0,155.85,4.0,Alimentos,Prefiero no decir,21.4,2.9,True,2023-06-05,Criptomoneda,Murcia,4.0,True,3.8
548,73.0,2005.66,4.0,Belleza,Femenino,29.3,3.5,False,2022-06-28,Transferencia,Valencia,21.0,,2.3
667,43.0,411.98,3.0,Deportes,Masculino,16.8,8.1,False,2022-07-27,Tarjeta de débito,Palma,22.0,False,2.1
895,19.0,39.16,4.0,Mascotas,Prefiero no decir,25.6,0.8,True,2023-02-18,PayPal,Valencia,15.0,False,3.4
201,49.0,,9.0,Jardín,Prefiero no decir,43.9,4.3,True,,Criptomoneda,Murcia,19.0,,
725,83.0,5.67,10.0,Juguetes,Prefiero no decir,27.5,8.0,True,,Tarjeta de débito,Valencia,19.0,False,2.0
43,77.0,234.65,2.0,,Femenino,31.6,7.0,False,2024-04-07,Contra reembolso,Zaragoza,18.0,False,2.6
1177,21.0,463.92,9.0,Alimentos,Femenino,23.4,2.0,True,2023-12-29,Tarjeta de crédito,Zaragoza,18.0,True,4.0
788,59.0,87.05,95.0,Alimentos,Femenino,39.8,4.0,False,2024-02-05,Tarjeta de crédito,Las Palmas,2.0,False,1.8
1067,52.0,303.8,8.0,Deportes,Femenino,0.2,0.4,,2023-04-07,PayPal,Palma,25.0,False,4.4
7,39.0,478.52,6.0,Hogar,No binario,35.1,4.6,True,2023-07-21,Tarjeta de crédito,,13.0,False,3.3
1191,26.0,59.66,7.0,Electrónica,Femenino,19.4,6.0,,2022-06-21,PayPal,Murcia,23.0,True,4.6
888,6.0,106.32,7.0,Ropa,Femenino,48.6,9.0,True,2022-12-22,Tarjeta de débito,Murcia,25.0,True,1.3
352,80.0,40.15,10.0,Libros,Femenino,3.5,0.6,True,2023-07-15,Tarjeta de débito,Zaragoza,21.0,,4.3
686,42.0,147.27,2.0,Mascotas,Femenino,30.4,5.8,True,2022-04-06,Transferencia,Málaga,27.0,True,3.5
93,79.0,234.65,5.0,Hogar,Prefiero no decir,10.8,2.8,True,2023-01-26,Tarjeta de débito,Bilbao,19.0,False,4.1
283,60.0,246.4,9.0,Libros,Prefiero no decir,33.3,7.1,True,2023-02-02,Criptomoneda,Palma,27.0,True,4.0
1088,76.0,57.42,1.0,Juguetes,Femenino,43.5,9.4,False,2023-04-30,Efectivo,Palma,14.0,True,5.0
1048,71.0,490.28,10.0,Juguetes,No binario,43.9,0.3,True,2023-07-16,Transferencia,Murcia,6.0,True,4.8
403,51.0,218.11,9.0,Mascotas,No binario,42.5,0.1,True,2022-11-22,Contra reembolso,Málaga,8.0,True,1.1
831,69.0,463.47,4.0,Ropa,Prefiero no decir,,2.9,False,2023-06-18,Efectivo,Madrid,8.0,True,2.6
24,79.0,2495.66,6.0,Alimentos,Prefiero no decir,46.7,9.7,True,2023-12-12,PayPal,Palma,12.0,False,1.1
1082,79.0,306.95,89.0,Libros,No binario,14.6,1.3,,2023-01-26,Tarjeta de débito,Zaragoza,13.0,True,1.8
947,27.0,391.41,1.0,Belleza,Masculino,38.5,5.9,False,2023-06-13,Transferencia,Murcia,14.0,True,3.4
47,,61.48,8.0,Belleza,Prefiero no decir,48.1,7.8,True,2022-01-26,Criptomoneda,Sevilla,10.0,,3.9
972,65.0,175.94,2.0,Ropa,Masculino,25.4,4.7,True,2022-07-14,Contra reembolso,Las Palmas,6.0,True,2.1
732,43.0,392.68,1.0,,Masculino,45.0,5.1,True,2022-01-06,Transferencia,Las Palmas,73.0,False,3.2
471,82.0,496.95,8.0,,,20.7,2.4,False,2023-07-19,Criptomoneda,Bilbao,8.0,False,1.9
799,42.0,475.96,4.0,Libros,No binario,28.6,8.7,True,2022-12-13,Criptomoneda,Palma,20.0,False,3.7
1092,49.0,442.08,1.0,Belleza,Prefiero no decir,42.5,1.1,True,2023-03-08,,,5.0,False,4.3
585,20.0,4.31,,Deportes,,34.6,7.3,True,2024-01-05,PayPal,Murcia,2.0,True,1.5
377,,65.89,4.0,Libros,Prefiero no decir,16.4,6.8,True,2024-02-09,Efectivo,Valencia,21.0,False,4.3
847,111.0,496.66,1.0,Hogar,Femenino,37.3,0.4,False,2022-10-20,Efectivo,Málaga,30.0,True,2.6
263,80.0,,1.0,Jardín,Masculino,42.5,9.6,True,2023-12-04,PayPal,Palma,26.0,True,1.1
752,61.0,116.56,3.0,,Prefiero no decir,17.3,4.4,True,2023-03-13,Criptomoneda,Bilbao,7.0,True,1.0
404,24.0,75.58,1.0,Alimentos,Femenino,27.1,1.0,True,2023-05-13,PayPal,Palma,,True,
296,62.0,142.02,10.0,Mascotas,No binario,14.0,3.0,False,2024-01-08,,Murcia,28.0,False,1.1
445,56.0,480.76,,Electrónica,No binario,35.4,7.2,True,2023-10-24,Transferencia,Bilbao,7.0,False,2.5
900,76.0,415.88,2.0,,Femenino,7.8,3.5,True,2023-02-21,Transferencia,Sevilla,,True,1.4
1169,56.0,395.07,7.0,Deportes,Femenino,3.9,6.8,True,2022-03-23,Contra reembolso,Las Palmas,12.0,True,
473,62.0,313.59,7.0,Electrónica,No binario,13.4,6.0,True,2023-07-11,Tarjeta de débito,Bilbao,27.0,True,1.7
590,22.0,325.67,4.0,Juguetes,Prefiero no decir,42.6,0.3,True,2023-03-01,Transferencia,Zaragoza,93.0,False,3.4
142,41.0,11.24,4.0,Jardín,Prefiero no decir,33.5,1.0,False,2023-08-22,PayPal,Madrid,16.0,True,3.6
28,68.0,450.42,2.0,Juguetes,No binario,7.5,1.9,True,2022-04-29,Tarjeta de débito,Las Palmas,70.0,False,1.3
14,77.0,128.53,9.0,Belleza,Masculino,0.0,9.9,False,2022-10-25,PayPal,Zaragoza,6.0,True,1.5
940,21.0,199.63,2.0,Alimentos,No binario,2.7,3.0,True,2023-11-25,,Sevilla,23.0,True,4.4
1087,32.0,473.63,,Bylleza,Prefiero no decir,46.7,7.2,True,2022-06-03,Efectivo,Valencia,12.0,False,5.0
981,77.0,193.36,3.0,Jardín,No binario,36.8,1.8,True,2022-08-23,Criptomoneda,Barcelona,18.0,False,3.6
480,56.0,273.8,6.0,Mascotas,Femenino,22.4,6.8,True,2023-02-06,Contra reembolso,Murcia,15.0,False,1.4
936,83.0,451.46,7.0,Alimentos,No binario,2.7,8.4,True,2023-01-27,PayPal,Barcelona,27.0,True,2.3
384,50.0,211.2,9.0,Jardín,Prefiero no decir,44.1,10.0,True,2023-11-19,Tarjeta de crédito,Las Palmas,28.0,False,4.5
605,69.0,75.72,8.0,,No binario,31.5,1.7,True,2022-09-07,Tarjeta de débito,Murcia,9.0,True,2.0
555,28.0,,7.0,Alimentos,No binario,36.7,0.4,True,2022-03-21,Efectivo,Málaga,28.0,True,2.6
368,51.0,37.89,6.0,Alimentos,Femenino,25.0,9.6,True,2023-09-24,Criptomoneda,Bilbao,13.0,False,3.0
1020,74.0,30.66,7.0,Libros,Prefiero no decir,5.6,9.1,True,2023-05-05,Criptomoneda,Palma,4.0,True,3.6
317,,48.11,1.0,Electrónica,Masculino,50.0,5.9,True,,PayPal,Bilbao,14.0,True,3.0
1026,27.0,170.35,5.0,Electrónica,Femenino,42.9,7.6,True,2023-12-04,Tarjeta de crédito,Sevilla,24.0,True,2.3
310,79.0,172.74,5.0,Hogar,Prefiero no decir,0.8,2.8,True,2023-12-04,Tarjeta de débito,Valencia,28.0,False,4.9
578,82.0,144.1,10.0,Alimentos,No binario,25.0,8.1,,2022-10-15,Criptomoneda,Málaga,3.0,True,4.1
415,53.0,340.17,9.0,Belleza,Femenino,37.2,8.6,True,2023-01-09,Criptomoneda,Barcelona,21.0,True,3.9
881,57.0,447.58,6.0,sopa,Masculino,8.9,8.8,True,2023-07-17,Criptomoneda,Madrid,14.0,False,3.6
191,48.0,156.13,3.0,Ropa,Masculino,26.4,0.5,False,2023-09-26,Transferencia,Valencia,27.0,False,2.9
706,109.0,261.92,4.0,Hogar,Femenino,45.6,2.9,False,2024-04-01,Tarjeta de débito,Las Palmas,12.0,False,1.1
900,76.0,418.73,1.0,,Femenino,7.8,3.5,True,2023-02-21,Transferencia,Sevilla,,True,1.4
507,53.0,290.75,2.0,Mascotas,Femenino,32.3,,,2023-08-03,Criptomoneda,Valencia,7.0,False,4.5
722,108.0,261.39,7.0,Belleza,Masculino,38.5,6.8,True,2023-05-04,Transferencia,Barcelona,13.0,True,4.5
464,44.0,176.9,4.0,Juguetes,Femenino,33.2,2.9,True,,Tarjeta de débito,Valencia,21.0,False,
188,74.0,323.23,8.0,Jardín,,45.9,3.3,True,2022-10-28,Tarjeta de débito,Bilbao,2.0,False,4.7
784,22.0,232.53,30.0,Deportes,Masculino,28.0,4.1,False,2024-01-24,Efectivo,Murcia,10.0,False,2.2
175,37.0,238.29,2.0,Ropa,Femenino,18.1,4.4,True,2022-06-13,Tarjeta de crédito,Barcelona,7.0,True,4.9
241,44.0,372.88,6.0,Deportes,No binario,22.7,6.1,True,2022-01-08,Tarjeta de crédito,Murcia,56.0,,3.8
655,65.0,28.85,8.0,Jardín,Femenino,11.6,1.8,True,2023-12-04,Contra reembolso,Bilbao,19.0,False,4.3
700,76.0,205.12,5.0,Electrónica,Prefiero no decir,41.3,7.5,True,2023-01-15,Efectivo,Barcelona,1.0,True,
10,47.0,144.68,2.0,Hogar,Prefiero no decir,6.5,5.9,False,2022-07-25,Criptomoneda,Las Palmas,7.0,False,3.8
898,34.0,207.66,10.0,Belleza,No binario,30.2,0.4,False,2022-09-25,Tarjeta de débito,,12.0,True,1.6
851,23.0,199.27,3.0,Mascotas,No binario,0.9,,True,2023-09-06,Transferencia,Barcelona,19.0,,3.8
20,76.0,246.35,9.0,Belleza,,,3.2,False,2023-10-28,Criptomoneda,Valencia,29.0,True,2.7
189,67.0,348.6,7.0,Ropa,No binario,45.4,7.4,False,2022-08-12,Contra reembolso,Las Palmas,67.0,False,4.0
525,45.0,315.16,9.0,Electrónica,No binario,27.4,1.8,True,2023-11-16,Efectivo,Málaga,21.0,True,2.7
182,102.0,39.47,1.0,Hogar,Prefiero no decir,16.9,9.8,True,2022-08-15,Transferencia,Palma,25.0,True,3.4
1015,51.0,288.01,2.0,Juguetes,No binario,25.5,3.7,True,2022-05-12,PayPal,Palma,1.0,False,3.6
154,76.0,4.04,5.0,Jardín,Femenino,30.8,5.6,True,2024-03-03,Transferencia,Madrid,29.0,True,
68,43.0,208.82,6.0,Libros,No binario,5.2,0.5,,2023-07-09,Transferencia,Murcia,13.0,True,
400,52.0,345.76,1.0,Libros,No binario,38.8,8.5,False,,Tarjeta de crédito,Sevilla,4.0,True,2.3
1027,62.0,367.69,5.0,Juguetes,Prefiero no decir,31.4,3.9,False,,Tarjeta de débito,Murcia,,True,2.4
185,56.0,117.45,8.0,Electrónica,No binario,29.4,3.3,True,2022-12-06,,Zaragoza,3.0,False,2.3
1173,28.0,154.02,5.0,Jardín,Prefiero no decir,6.8,3.9,True,2022-11-18,Tarjeta de débito,Zaragoza,30.0,False,2.6
303,,107.46,5.0,Belleza,Prefiero no decir,16.6,6.8,True,2023-12-19,Contra reembolso,Las Palmas,15.0,False,1.3
1144,47.0,274.41,2.0,,Prefiero no decir,11.4,9.3,True,2022-12-30,Transferencia,Málaga,26.0,False,1.9
1124,33.0,,3.0,Belleza,Masculino,11.8,6.8,False,2023-07-28,PayPal,Madrid,11.0,True,1.6
1005,,70.2,1.0,Electrónica,No binario,0.5,3.6,True,2022-10-09,Efectivo,Bilbao,16.0,True,3.0
971,72.0,101.64,5.0,Hogar,No binario,15.5,2.7,False,2023-12-01,Tarjeta de débito,Palma,17.0,True,1.1
1007,43.0,82.85,80.0,Belleza,Masculino,26.8,7.4,False,2022-07-07,PayPal,Málaga,7.0,True,2.5
600,55.0,358.41,2.0,Deportes,No binario,37.7,9.3,True,2023-08-28,Tarjeta de débito,Bilbao,,False,1.1
866,46.0,255.45,1.0,Hogar,No binario,39.5,6.5,True,2022-10-10,Efectivo,Valencia,8.0,False,2.4
